,Artiste,Titre,Catégorie,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1021, The New Mastersounds Lamar Williams Jr. Mike Olmos Jason Mingledorff Eddie Roberts Joe Tatton Simon Allen Pete Shand,Kings & Queens,funk,2RAwBuzTF0bFlaOjd1kAQu,0.58,0.816,11,-8.574,0,0.217,0.333,0.00933,0.132,0.765,202.324,178933,4
1022, Mood FM,On My Own,funk,5n75cdCzSqlfFsk1hZ4ery,0.651,0.721,7,-6.229,0,0.0655,0.0294,0.0117,0.131,0.44,118.039,290261,4
1023, Bassel & the Supernaturals,Stepping Back in Time,funk,3OnhL2nUDPfIUXToDhbiUo,0.504,0.681,4,-8.776,0,0.113,0.138,0.000374,0.0966,0.632,116.552,256204,4
1024, Smoke & Rain,Weightless,funk,1gQi5c9jiPG7ZhIpCMTkHv,0.75,0.457,8,-10.245,0,0.0665,0.093,0.118,0.054,0.613,76.005,276469,4
1025, Jordan John,Make Way for the Funk Parade,funk,3LtAdAaM6njXeGzmCdkXc9,0.837,0.899,7,-4.078,0,0.047,0.589,2.54e-06,0.0886,0.897,110.07,332206,3
1026, Happy Daggers,Hold It Down,funk,57Gbsto4EnpOEUtklQQSSm,0.8,0.66,9,-8.414,1,0.0588,0.0214,1.29e-05,0.0373,0.774,113.021,184021,4
1027, Scone Cash Players Jason Joshua,Canned Champagne,funk,4yYR3NQfBqgN9OdX2Z32BX,0.603,0.887,1,-5.343,1,0.0664,0.44,0.496,0.0836,0.803,92.982,246413,4
1028, The Aquaducks,Got Me Funked Up,funk,6puGnKlOsMcu5SkcEEdHkg,0.748,0.646,10,-7.601,0,0.045,0.0608,0.0221,0.313,0.771,91.972,212027,4
1029, The Vibe,Howlin',funk,2ON7wWva8R2XA5l5PODZ75,0.742,0.848,4,-6.336,0,0.0404,0.115,0.0,0.328,0.622,109.487,265872,4
1030, The Apx Mink Slide,Your Touch,funk,7irxgIZPujseydOU1F9DGr,0.748,0.81,1,-5.836,1,0.0633,0.0556,0.0,0.102,0.716,116.921,168411,4
1031, Cliff Beach The MB's,Confident (feat. The MB's),funk,28YkfGOg7FmjJpokMe9wS6,0.687,0.868,6,-6.798,0,0.0888,0.0627,0.00113,0.0833,0.801,102.121,199893,4
1032, Diggin' Dirt,Superstar,funk,62cpkcxwJTpfX5PYSiyBEn,0.829,0.861,0,-5.672,1,0.0797,0.134,0.00566,0.0908,0.727,124.201,291160,4
1033, The Fearless Flyers,Flyers Direct,funk,2nYYsMqbbuybDaDoiFkUWH,0.697,0.818,11,-9.73,0,0.0467,0.0045,0.85,0.16,0.739,132.187,164021,3
1034, Chelsea Wilson,Word Is Out,funk,3irXL694Levp0Uzrnq5yva,0.827,0.497,1,-12.924,0,0.0766,0.0456,0.000883,0.107,0.737,109.343,274237,4
1035, Charlie Hunter Lucy Woodward,Soul of a Man,funk,5mfBEBAREEg17GJ6ghJp6Z,0.874,0.445,5,-9.846,0,0.067,0.0496,0.00203,0.118,0.616,110.122,289349,4
1036, The Ashton Jones Project,Good Thing Guaranteed,funk,1lgsm58CmP87rlry7TEPgo,0.888,0.531,9,-8.178,0,0.317,0.267,0.000334,0.00535,0.856,150.052,215603,4
1037, Matador! Soul Sounds Eddie Roberts Alan Evans Chris Spies Kevin Scot Kim Dawson Adryon de León,We Got What You Need,funk,3EeKxDfgZh7O1YyjzgwDTc,0.73,0.674,5,-11.049,1,0.0526,0.00442,1.48e-06,0.0885,0.847,107.253,272722,4
1038, The Soul Motivators,Mindblastin',funk,02GrfxYPwe1E0KBc2BdP0o,0.606,0.957,11,-5.646,0,0.18,0.113,0.0704,0.0418,0.554,99.042,261185,4
1039, Turkuaz,Superstatic,funk,50PHCDLzmVxGqkMXFYOZGN,0.817,0.795,5,-6.108,0,0.0546,0.0449,0.0119,0.0195,0.855,107.971,245413,4
1040, Chaka Khan,Like Sugar,funk,0lWEatZXBBYUzEQX5aMeSj,0.811,0.792,7,-8.477,1,0.0537,0.0363,0.0517,0.342,0.94,107.255,239621,4
1041, Karl Denson,I'm Your Biggest Fan,funk,6Q4TofQytmgDayivXKAIiL,0.637,0.884,5,-6.96,1,0.0664,0.0318,3.44e-06,0.0677,0.527,121.926,216800,4
1042, Tower Of Power,Hangin' with My Baby,funk,3ZoLqDFPHCyq4jeIMHBODq,0.703,0.914,7,-6.455,1,0.0755,0.0439,0.00123,0.161,0.843,108.993,328480,4
1043, The Spencer Lee Band,The Wolf,funk,27iGHkO0uIiMgHuwLNlPup,0.777,0.908,9,-5.242,1,0.172,0.0904,0.0,0.224,0.674,100.938,174608,4
1044, Soopasoul,"If It Ain't Funky Back It Up, Pt. 1",funk,4tbKutO3WSFhNyLaUs3F3s,0.814,0.682,5,-6.89,0,0.0559,0.0283,0.000789,0.159,0.914,123.722,153387,4
1045, Brother Strut,Tequila,funk,3NuoTeIShELS6qTu2I71oS,0.629,0.734,2,-7.952,1,0.0443,0.00906,1.8e-05,0.135,0.631,150.15,234324,4
1046, Kyle Hollingsworth Kim Dawson Darren Kramer Gabriel Mervine Drew Sayers,Stuff,funk,62jUuzrmyy1QMaPiVsr6mZ,0.728,0.694,1,-6.368,1,0.0404,0.0556,9.29e-05,0.135,0.688,90.044,287213,4
1047, The Heavy Pets,Shahryar's Rage,funk,0EFnmJtuoxXxByPABDAzA5,0.698,0.906,7,-10.688,0,0.04,0.581,0.812,0.114,0.882,108.0,311437,4
1048, Orgone Adryon de León,All This Love That I'm Giving,funk,5oottnT8alMG8WbzNoDdn7,0.679,0.947,6,-3.707,1,0.0809,0.67,9.69e-06,0.199,0.864,109.849,274580,4
1049, The Haggis Horns Lucinda Slim,New York Beat (feat. Lucinda Slim),funk,17YDXy3iaj6De4pcCyxlGB,0.779,0.803,2,-5.907,0,0.0393,0.361,0.000697,0.0371,0.973,112.049,295133,4
1050, Jurassik Funk,Pick Up On Your Line,funk,6SLHenZf92A605uJP5dURV,0.698,0.687,0,-6.185,1,0.0673,0.115,1.48e-06,0.0858,0.8,114.353,286433,4
1051, Panthurr,Springtime,funk,2dbQacV2GvNZK51NB49M8s,0.465,0.932,7,-7.036,1,0.44,0.142,0.000351,0.725,0.625,104.876,100571,4
1052, D/troit,Soul Sound System,funk,0mKQusD6F8gXxjad55pQYe,0.392,0.865,2,-4.766,0,0.104,0.00254,4.25e-05,0.107,0.845,188.354,216152,4
1053, Lettuce Alecia Chakour,The Love You Left Behind (feat. Alecia Chakour),funk,31pQtFVYEWAIkYPjSzz4nM,0.518,0.877,1,-5.648,1,0.0458,0.000214,0.072,0.297,0.812,92.902,222334,4
1054, Mr President Sabba MG,Night Time,funk,2zOdVxcYXq7i04m7gnrsr0,0.849,0.781,0,-9.329,0,0.0803,0.0946,0.057,0.0681,0.817,115.009,402852,4
1055, Pimps of Joytime,Janxta Funk!,funk,38zPYzuphYkAEygg8Y6Fhb,0.771,0.807,7,-6.258,1,0.058,0.0107,0.0135,0.568,0.707,98.003,256960,4
1056, Incognito Vanessa Haynes,Just Say Nothing (feat. Vanessa Haynes),funk,1XW9m112RR33Xud3BmdHvd,0.775,0.898,2,-7.054,1,0.0949,0.028,0.000269,0.0646,0.776,109.987,281133,4
1057, Soul Scratch,Pacified,funk,0POKng0AB6Z2PjFYQo2B3U,0.658,0.895,7,-6.84,0,0.0704,0.0669,0.00312,0.361,0.855,123.912,199600,4
1058, Doctorfunk,Gotta Get Funky,funk,5XgkwPu4UjZ6MHXp2kJgkd,0.55,0.776,0,-4.796,1,0.236,0.0893,0.000182,0.176,0.932,204.745,215587,4
1059, St. Paul & The Broken Bones,Flow with It (You Got Me Feeling Like),funk,33qbRR8yZt50GKrYVsz9tm,0.61,0.752,10,-5.062,0,0.0389,0.294,0.0755,0.116,0.832,89.995,196867,4
1060, 6ix Toys Connie Lush,Paint The Toon (feat. Connie Lush),funk,2INsiycUgobLSy4ksO4MzK,0.782,0.967,1,-4.406,1,0.113,0.0255,0.000945,0.0321,0.902,119.322,308213,4
1061, The Sure Fire Soul Ensemble,A Message from the Meters,funk,0uV4hoKCnJIlveeJZKhgux,0.687,0.958,9,-4.498,1,0.118,0.0561,0.138,0.0886,0.797,158.276,186349,4
1062, Pop Smoke,Dior,drill,79s5XnCN4TJKTVMSmOx8Ep,0.548,0.805,7,-5.732,1,0.351,0.212,0.000389,0.408,0.648,142.094,216387,4
1066, Damso Hamza,BXL ZOO,drill,7BO3y8lmogACezwHqZ1HTB,0.745,0.656,11,-6.829,0,0.203,0.0604,0.0,0.11,0.405,137.997,201333,4
1070, Headie One Drake,Only You Freestyle,drill,4OENnoidV0h8gJV6bhrw7r,0.68,0.826,5,-2.561,1,0.27,0.562,0.0,0.254,0.804,146.95,248937,4
1074, Dosseh Gazo,Place de l'Etoile,drill,4JIYqa3E8YL9ZAb9qbeJoy,0.71,0.621,2,-7.798,1,0.28,0.0691,0.0,0.0996,0.365,143.091,195972,4
1078, Pop Smoke Quavo,Aim For The Moon (feat. Quavo),drill,6O7fPYTsb2mY0PiFt2ymDB,0.713,0.605,11,-7.487,1,0.107,0.497,3.46e-06,0.115,0.432,142.025,175756,4
1082, Koba LaD,Chambre d’hotel,drill,65mYDYaMQRXLfHJEDr2mcW,0.901,0.566,1,-5.346,1,0.137,0.0494,0.0,0.112,0.662,141.088,178200,4
1086, Lacrim,Picasso,drill,43VuncRAkpxqSSyYPgC6lv,0.823,0.527,4,-8.279,0,0.279,0.0599,0.0,0.118,0.491,139.927,193707,4
1090, Ninho,Problèmes du matin,drill,7oQK4prJZMQfX6FTuehqU2,0.726,0.835,8,-3.736,1,0.366,0.197,0.0,0.175,0.586,143.918,218373,4
1094, Dosseh,A45,drill,7iIBUYzMU6J6g6iZJzkmCW,0.612,0.587,8,-9.594,1,0.364,0.075,0.0,0.0452,0.359,143.476,202067,4
1098, Drake,War,drill,1I55Ea0zVoSKs6MqW7DQ3i,0.749,0.792,10,-4.151,0,0.0826,0.292,0.0,0.109,0.239,144.064,180000,4
1102, 1PLIKÉ140,BATARD #4,drill,42LZAsKZdtNGN1NENVABXJ,0.823,0.452,2,-10.465,0,0.452,0.532,2.31e-05,0.102,0.699,140.846,177127,4
1106, Gazo Hamza,Drill FR 5 (feat. Hamza),drill,5xygfcGSdzW69OOSqYi3iD,0.769,0.667,8,-6.247,1,0.242,0.131,2.52e-05,0.114,0.725,141.015,222333,4
1110, dutchavelli ONEFOUR Kekra Noizy DIVINE,"Bando Diaries (Remix) [feat. ONEFOUR, Kekra, Noizy & DIVINE]",drill,7xVgtzZyidBegrjf6npTjW,0.903,0.578,8,-7.825,0,0.359,0.0523,0.0,0.0706,0.672,140.015,290571,4
1111, King Von Fivio Foreign,I Am What I Am (feat. Fivio Foreign),drill,7MxWrgJmuEBOtEvqpo5iki,0.8,0.676,1,-5.631,1,0.287,0.0762,0.0,0.119,0.421,141.089,218000,4
1115, Niska Madrane,Bandit Chef,drill,66xGOabvVDU7PcEwsIqhIC,0.798,0.645,10,-6.844,0,0.284,0.163,0.0,0.247,0.457,147.017,182941,4
1119, Lacrim Niska,Nipsey Hussle,drill,1NDhFGCNVQkJr7qFK5J4l4,0.805,0.724,2,-6.82,1,0.333,0.0773,0.0,0.0848,0.546,148.011,175160,4
1123, Hamza,Nobu,drill,2h1X1g6qw0IdhcQKFs1Aen,0.746,0.628,11,-8.763,0,0.11,0.0506,0.000418,0.098,0.463,143.03,189126,4
1127, Soolking,Booboo,drill,5yFqa6JldRyAPyDQiDPaTk,0.742,0.447,10,-9.475,0,0.246,0.613,0.000277,0.102,0.532,144.941,162354,4
1131, Digga D,Woi,drill,69F4G9WD5U1vKrpaCiLznl,0.858,0.584,5,-7.48,1,0.379,0.815,0.0,0.224,0.714,140.208,182143,4
1135, Fivio Foreign,13 Going On 30,drill,7picgLYkMQb9UgIjq84NNF,0.757,0.802,3,-4.463,0,0.281,0.0575,3.13e-05,0.256,0.582,126.901,181473,4
1136, Lacrim,Jacques Chirac,drill,4b6UABSAlaXm4KZjiQhYtI,0.642,0.751,11,-6.677,0,0.458,0.0869,0.0,0.241,0.429,148.41,176724,4
1140, Kaaris,NRV,drill,65Uc29xtvhUIk6KUASvQ7Z,0.821,0.625,1,-6.733,1,0.368,0.629,0.0,0.118,0.577,142.081,191126,4
1144, 1PLIKÉ140,La vie,drill,5ap0B5Y4FnaWmDwdThvjNl,0.822,0.575,11,-5.527,0,0.285,0.478,0.0,0.0708,0.45,149.943,218825,4
1148, Kekra,Rolex #HLM,drill,681Yrgu7EfkadP2ilSiHDs,0.728,0.829,10,-7.446,1,0.268,0.391,2.11e-06,0.789,0.774,145.02,161485,4
1149, dutchavelli M1llionz,Cool With Me (feat. M1llionz),drill,0w0BkzzY2JgYohvF9PYnCq,0.615,0.764,0,-5.504,1,0.401,0.158,0.0,0.172,0.784,142.403,170138,4
1153, Justin Rarri,RILL,drill,13Dv0IaPwjRw3BPxO2vDQ3,0.692,0.586,2,-6.517,1,0.285,0.634,0.0,0.108,0.447,148.063,142703,4
1157, 98s V9 Jimmy Billy Billions Alchubbino Stally,Taco,drill,40DTvQZrIKi0h8WiDFylUT,0.821,0.613,6,-7.948,0,0.341,0.493,0.0,0.108,0.54,141.042,176596,4
1161, Stay Flee Get Lizzy Rv Youngs Teflon Blanco,"Handsome G (feat. RV, Youngs Teflon & Blanco)",drill,1jf1UK0N2haRZwj7Bs6fw8,0.615,0.71,1,-4.688,1,0.333,0.0856,0.0,0.173,0.349,141.961,206197,4
1162, Gazo,Inceste,drill,1uQvuN1O3fwhb3iTFr4W5T,0.615,0.719,1,-5.17,1,0.289,0.0599,0.0336,0.103,0.53,139.947,227520,4
1163, Liim’s,Pintero #5,drill,1RgYZFalzmoG7Es9oZWudT,0.506,0.804,6,-7.874,0,0.306,0.144,0.0,0.217,0.359,145.072,154701,4
1164, Jnr Slice,Kush Drill,drill,6bwmrQ3gVBpKR9w43seaZv,0.809,0.494,4,-8.232,0,0.342,0.824,0.0744,0.199,0.278,140.154,132405,4
1168, Carlito Lagangzz Wilzy,Coté Sombre 2,drill,3wnybrwOMCYOAGbDUoEJbv,0.877,0.452,3,-13.052,1,0.48,0.52,0.0,0.115,0.571,143.039,201535,4
1169, Smoove'L,Turn Left Turn Right,drill,4fgudyASCAjUf3jaY4Esmk,0.746,0.689,1,-6.447,0,0.365,0.0163,0.0,0.126,0.734,145.987,136533,4
1173, Deeloc Golden Boy Muj,Pause,drill,0itYOyqWxDayfXeNpMljTy,0.634,0.508,5,-10.783,0,0.441,0.0148,0.0,0.3,0.405,142.946,161119,4
1174, Keemo Bankz Fivio Foreign,Demon Call,drill,6LcYtPjGcYQkmgRZBhwucU,0.81,0.429,9,-11.248,0,0.331,0.272,1.81e-05,0.357,0.292,139.99,179801,4
1175, Kaaris,Freestyle 2.7.0,drill,0nbmHkmOfZPjOlJ4MKyeuu,0.762,0.772,2,-5.47,1,0.443,0.138,0.0,0.158,0.54,130.51,155331,4
1179, RK,B.O.S.S,drill,4avhnbQ1mjzoUepZeJy6WZ,0.866,0.666,2,-5.684,1,0.415,0.306,0.0,0.247,0.686,140.094,111520,4
1183, Lil Tjay Sheff G Sleepy Hallow,Wet Em Up Pt. 2,drill,0w1x05XBSRIuVmKd3D0IPd,0.701,0.645,8,-3.084,0,0.164,0.0274,0.000174,0.327,0.576,107.955,191904,3
1184, Pop Smoke Swae Lee,Creature (feat. Swae Lee),drill,3eV2WT9YhfzkxbufnBF8wK,0.794,0.717,7,-5.73,1,0.251,0.0511,0.0,0.195,0.372,141.881,202816,4
1188, Rich The Kid,Easy,drill,70R0yPk169PNp8MPYve4jn,0.807,0.544,0,-6.411,1,0.33,0.167,0.0,0.219,0.455,144.955,105920,4
1189, ZeGuerre Sofiane,Zé,drill,4UC1LkUlDBzML3EmAGvCRR,0.75,0.851,10,-6.546,0,0.267,0.298,1.82e-05,0.119,0.447,142.164,136155,4
1193, Key Largo,Brésil,drill,7tjXCqGKjCO7npqYAoiLRd,0.798,0.694,8,-6.215,1,0.338,0.286,0.0,0.0987,0.593,142.765,201973,4
1197, Pop Smoke Quavo,Shake The Room (feat. Quavo),drill,7rSnKi58HPIVC0FVyh04Q1,0.733,0.684,2,-4.748,1,0.177,0.142,0.0,0.179,0.437,142.04,165640,4
1201, Fivio Foreign Rich The Kid,Richer Than Ever,drill,2BWXfyYzeLcK0pbvPp9Itw,0.715,0.537,9,-9.414,1,0.279,0.00235,0.0,0.358,0.287,142.952,185443,4
1202, Alonzo,OOP,drill,43gs3VtBNa8iel2LashZqg,0.837,0.501,1,-8.246,0,0.119,0.197,0.0,0.102,0.44,140.002,157714,4
1206, Pop Smoke A Boogie Wit da Hoodie,Foreigner (feat. A Boogie Wit da Hoodie),drill,7iBKCNKl5UjxfOgyxnQ6q6,0.484,0.553,10,-7.914,0,0.353,0.471,0.0,0.276,0.598,103.772,161120,3
1210, Cheu-B,MOËT & MARION,drill,5JtemLu0peCFwpVi7qFY1G,0.787,0.688,1,-7.966,1,0.384,0.446,0.0,0.0711,0.552,144.079,165883,4
1211, Emodrill Retro X,5ième Symphonie,drill,3C0XFpPEQzRDyyln69jrni,0.556,0.746,8,-5.547,1,0.319,0.0876,0.0,0.0867,0.588,97.799,193252,5
1212, Leto,Drill Papers,drill,03tc8CfxVQkeU49LV4tRxi,0.908,0.582,1,-6.997,1,0.276,0.021,4.81e-06,0.0942,0.465,146.98,159933,4
1213, Captaine Roshi,Grand bateau,drill,6cxoVST3SBnLxRAV0JrhDM,0.635,0.593,9,-4.205,1,0.342,0.515,0.0,0.203,0.327,135.044,143973,4
1214, Smoove'L,2020,drill,2ri6f2r2nPGPjyd4pfSefK,0.792,0.641,6,-5.463,1,0.41,0.0438,0.0,0.0513,0.713,143.979,141642,4
1218, CHAPPO Q2T,Figure 8,drill,6rZ5N81lPxYDQVs3y5UPqe,0.932,0.506,11,-11.514,0,0.285,0.133,0.0,0.0618,0.635,140.038,157714,4
1219, Poundz,Opp Thot,drill,4VRE2Ler8le7DUymvKepY1,0.895,0.778,1,-6.4,0,0.184,0.351,7.67e-05,0.0934,0.739,141.984,196154,4
1220, 1PLIKÉ140,Mauvais tieks,drill,4IY86ojbNUQFDRjUysURpp,0.625,0.496,4,-8.634,0,0.456,0.559,0.0,0.106,0.499,132.287,179815,3
1224, Captaine Roshi,Fadeaway,drill,2OSrpS1TpdIo4QIdlHt4de,0.79,0.615,8,-6.455,1,0.34,0.254,0.0,0.0927,0.353,141.935,126120,4
1225, Kalash Criminel,Pronostic,drill,7nrcCWHUVLM307ZJBWE2Y8,0.853,0.855,11,-5.718,0,0.331,0.148,3.14e-05,0.106,0.692,141.0,204341,4
1226, Pop Smoke,Meet the Woo,drill,4kdKKsPHWsyNrvFsZrcg52,0.816,0.526,1,-8.241,1,0.29,0.022,7.05e-05,0.0881,0.383,142.987,121080,4
1230, Norsacce Berlusconi,Bibi la mèche,drill,2Gjlbh4j2pXXdELBa2L76l,0.71,0.662,7,-5.147,1,0.279,0.00479,0.0,0.133,0.525,149.026,169763,4
1231, Tory Lanez Fivio Foreign,K Lo K (feat. Fivio Foreign),drill,3TlrDcdC7ydI8mto84R1GW,0.745,0.695,7,-5.797,0,0.202,0.0904,0.0,0.385,0.656,139.89,185420,4
1235, Huntrill,Fuck La Drill,drill,0ZDRlvv0wWB42r4NZFTYLT,0.857,0.522,1,-10.119,1,0.355,0.173,0.000165,0.226,0.485,145.034,189552,4
1236, Clue,Moves,drill,0CcnN2EO1qu5K6kAlSs4hj,0.706,0.659,0,-5.935,1,0.203,0.33,0.000527,0.144,0.503,146.129,172603,4
1240, 22Gz,No Questions,drill,4RHHhJbneFWfJxkGQOO9Ud,0.612,0.781,9,-3.424,1,0.333,0.518,0.0,0.108,0.486,144.979,185182,4
1241, Lyonzon,Confinato,drill,0jSahKfUFwzzAZxqvSnYxT,0.927,0.424,1,-8.863,1,0.453,0.153,0.000185,0.107,0.366,138.004,154507,4
1242, Smoke Boys 67 Money Every,Section 6ixty,drill,1CB2bxK47FgIT88srD5X0G,0.747,0.687,11,-7.274,0,0.319,0.179,0.0,0.211,0.468,139.982,162000,3
1246, Ron Suno,PINOCCHIO,drill,5GO45r4u84nc3QvdoVw4YP,0.87,0.854,8,-4.819,1,0.475,0.0451,0.0,0.29,0.76,140.12,124982,4
1247, 22Gz,"Suburban, Pt. 2",drill,7rWLqeQJabrK7FbY8X0TyI,0.83,0.574,11,-6.892,1,0.701,0.281,0.0,0.124,0.538,143.892,190746,4
1248, Ninho,En chien,drill,4vWalWi55l3pa9zh4X7NBx,0.704,0.653,8,-6.642,0,0.0679,0.287,0.0,0.282,0.66,141.978,180427,4
1249, Lil Tjay Jay Critch,City on My Back,drill,0Junu3e7oARNdpIsOV5LNu,0.474,0.546,5,-7.201,0,0.268,0.0924,1.45e-06,0.153,0.244,140.707,204259,4
1250, Dinos,Dur à aimer,drill,4D2V8Q5WinqfQUaBLTeTwj,0.801,0.514,10,-9.675,1,0.417,0.231,4.7e-05,0.112,0.231,147.911,181622,3
1254, Zola,Bro Bro,drill,4mtY2gjqFFWTMnzaQPvERm,0.959,0.593,9,-7.552,1,0.303,0.208,3.41e-06,0.13,0.456,121.029,144347,4
1255, Fivio Foreign Mr Swipey,2 Cars (feat. Mr Swipey),drill,179AFgIRoVmTkppOFqtxyg,0.83,0.634,11,-5.799,0,0.0899,0.0928,0.0,0.178,0.387,141.951,166267,4
1256, Lil Tjay Fivio Foreign Pop Smoke,Zoo York (feat. Fivio Foreign & Pop Smoke),drill,3Ddny34bFoYBb8dIGq5lwp,0.565,0.569,6,-6.084,0,0.379,0.0352,8.81e-06,0.106,0.303,92.466,214825,5
1257, Chief Keef Lil Reese,I Don't Like,drill,1h6kgem1ai8vUgO1rZOwfB,0.742,0.844,2,-4.622,1,0.0479,0.000634,0.0,0.0659,0.416,131.986,293840,4
1261, Norsacce Berlusconi,Silex freestyle,drill,3RSDO39LTIJhyhbub9IpNh,0.453,0.593,7,-8.175,1,0.101,0.262,0.0,0.0991,0.078,99.369,133726,3
1262, ASHE 22,Bracelet,drill,07JNxbsoza72c9xcEuhm3u,0.779,0.343,2,-13.075,1,0.22,0.232,0.000679,0.104,0.169,139.973,165806,4
1263, Cheu-B,ENCORE UNE MALETTE,drill,4VIR8FKfPcoo2yCsdYbhP3,0.921,0.583,10,-7.742,0,0.362,0.176,7.39e-06,0.0731,0.447,140.033,169784,4
1267, 1PLIKÉ140,1PLIKTOI BIEN,drill,7m1wsat0RhxlxviJhQ3sfJ,0.878,0.67,5,-7.886,0,0.25,0.601,0.0,0.096,0.607,145.033,140434,4
1271, Pop Smoke Fivio Foreign,Sweetheart (feat. Fivio Foreign),drill,1zCB57Q2Hp5PPWLTpgW3w2,0.741,0.764,4,-3.969,0,0.28,0.124,0.0,0.107,0.587,141.003,156373,4
1272, Bizzy Banks,Don't Start,drill,0VzfpwlCGWAnkpqLERPvpB,0.688,0.83,8,-3.088,1,0.486,0.736,0.0,0.0951,0.112,72.288,172085,4
1273, 22Gz,Sniper Gang Freestyle,drill,12hfZNWtZInct3l8nT3c9O,0.834,0.668,1,-5.733,0,0.326,0.0792,0.0,0.0965,0.372,130.849,102821,4
1274, Negrito,La purge IV,drill,6bpPkLL7PcCpGeN8Hi49hc,0.738,0.386,2,-13.141,1,0.467,0.0933,0.0,0.0702,0.248,147.192,198346,4
1275, ENVY CAINE Coach Da Ghost,Woo K,drill,1oGqiocoQolUvIU4WmbGbH,0.67,0.629,2,-8.16,1,0.325,0.139,0.0,0.0852,0.471,154.598,159373,4
1276, Nick Blixky 22Gz Nas Blixky,Drive the Boat,drill,48iweZVWP1Qpdj7zFB00gS,0.804,0.588,8,-5.692,0,0.224,0.126,5.61e-06,0.105,0.278,141.867,294381,4
1277, Rah Swish,Treeshin',drill,213tziHyYbGocC8TU4rDBr,0.885,0.479,6,-10.105,1,0.411,0.325,7.71e-06,0.1,0.61,146.985,195997,4
1278, M24 Tion Wayne,London (feat. Tion Wayne),drill,0jgO2f0lAPSs36KBAHx9Dl,0.851,0.605,5,-6.86,0,0.521,0.122,0.0,0.415,0.562,142.892,161119,4
1279, Sleepy Hallow Fousheé,Deep End Freestyle,drill,4zTPYAf5scZdp0LnwPPeWK,0.876,0.479,4,-6.687,0,0.44,0.703,0.0,0.102,0.776,133.858,115200,4
1280, Bravs Largu,Smoke Net Pop,drill,0PqXG0UEfkJisqqW10ENp0,0.684,0.715,5,-11.023,1,0.156,0.0381,0.00119,0.322,0.718,145.089,220138,4
1281, Smoove'L,Apollo,drill,0VPmIETYsw3JBnyh4iDjVv,0.622,0.494,2,-8.518,1,0.457,0.0298,0.0,0.149,0.166,142.866,208968,4
1285, Freeze corleone,Fentanyl,drill,0fgTlupLG2Cmx0hburHioQ,0.698,0.37,1,-16.029,1,0.459,0.606,0.0,0.117,0.42,158.495,224810,4
1286, ENVY CAINE Coach Da Ghost,"Woo K, Pt. 2",drill,1vjO9MmB3MutuUdl8OlAIU,0.615,0.633,1,-9.096,1,0.345,0.108,0.0,0.236,0.709,142.387,128880,4
1287, Ty Flex AXL BEATS Tazzo B Knuxkles B Zah Finesse,Brims In The Spot,drill,560UBqZJ2160ogiupvPsPq,0.712,0.836,3,-8.591,0,0.34,0.463,0.0,0.193,0.181,140.112,222215,4
1288, SimxSantana,FLEXIN N' FLASHIN,drill,64BafeBQMbpUgMz492JVsd,0.915,0.538,2,-7.468,1,0.444,0.119,0.0,0.198,0.219,130.126,197356,4
1289, PNV Jay,OMBK,drill,3nKFNVCzDVcm8hmReR6qVT,0.676,0.732,1,-8.753,1,0.0819,0.0201,0.0,0.155,0.234,137.895,141662,4
1290, Unknown T,Squeeze & Buss,drill,18Fv8uvzBFfJOqBr0YizpO,0.834,0.362,9,-12.864,1,0.353,0.26,0.0,0.0909,0.28,143.136,201399,4
1294, Leeky G Bando Bizzy Banks,Luva,drill,4O5e82GNfSDRjcTjCEX6I8,0.781,0.584,10,-12.83,0,0.479,0.49,0.0,0.102,0.455,141.984,189362,4
1295, Bandokay,Patient,drill,0eAO4p8OuoJ3buOYmXKjOV,0.839,0.72,3,-6.428,0,0.293,0.548,0.0,0.199,0.843,144.093,227386,4
1299, Zuukou mayzie Osirus Jack,Docteur Lulu,drill,7o3yXwiCycErtARDrbjGGC,0.696,0.5,7,-10.251,1,0.128,0.0596,2.92e-06,0.198,0.489,134.984,194222,4
1300, Lyonzon,Benibla freestyle,drill,6ZjDUpXaQDDKTFS9pBLYKn,0.865,0.49,1,-7.985,1,0.272,0.0708,2.28e-05,0.109,0.216,138.033,393718,4
1301, Dinos,Sacoche,drill,57g8Ootq1gX7Cnsp6n37ph,0.774,0.652,11,-8.18,0,0.32,0.203,0.0,0.204,0.491,144.0,161213,4
1302, 1PLIKÉ140,TRANQUILLEMENT,drill,1akPVDK9KcpXMskJRoH6HU,0.873,0.362,6,-11.442,1,0.376,0.391,0.0,0.167,0.622,142.952,218182,4
1303, Lacrim,Végéta,drill,3qoi98EMOVARuOAyp9xYyN,0.636,0.637,6,-9.2,1,0.3,0.167,2.02e-05,0.117,0.333,137.963,195493,4
1304, Rich The Kid,Easy,drill,63FiCssRxWHmRW48pwzVxf,0.799,0.544,0,-6.411,1,0.346,0.166,0.0,0.219,0.452,144.987,105920,4
1305, Fivio Foreign Young M.A,Move Like a Boss (feat. Young M.A),drill,3T3SeUjR8NhTzSE3NSDxkK,0.798,0.793,1,-3.926,1,0.32,0.0665,0.0,0.297,0.494,141.944,175775,1
1306, PLK,Dégaine de bandit,drill,5VXGxU06D7RRHtNRCn4Vm6,0.823,0.617,1,-8.05,1,0.275,0.188,0.0,0.102,0.588,139.984,170600,4
